title,brand,description,price/currency,price/value,stars,reviewsCount
Brazil Stickers |50Pcs Brazil Waterproof Vinyl Decals for Water Bottles Laptop Luggage Cup Mobile Phone Computer Skateboard Refrigerator Wardrobe Guitar Car Motorcycle Bike Décor,JUJUMAY,"These Brazil Theme Stickers are very funny, You just need to use your imagination and creative works with these cute Stickers!  Materials: Vinyl PVC.  Sticker Quantity: 50 Pcs.  Stickers Size: About 1.57-1.97 inch / 4-5 cm each.  Package Size: 3.15 x 1.97 x 0.47 inch /8 x 5 x 1.2 cm.  Package Weight: 0.53 oz / 15 g.  Features:  1, Clear picture and exquisite printing;  2, Easy to remove and do not leave a residue; 3, Can easily peel off and stick on other place;  4, Sun protection and Waterproof! The color hardly fades out;  Steps to use?   1, Confirm the object to be sticked on;  2, Clean the surface of the object;  3, Get the stickers and tear off the bottom paper;  4, Firmly stick the sticker on the surface of the object, leaving no gaps;  5, If not properly pasted, you can tear it up and paste it again;  6, Use hot air to make the sticker more solid if you can get.  Please Note:   These stickers are not applicable to rough and uneven surfaces.",$,5.99,4.6,393.0
"DTTO 13.3 Inch Laptop Sleeve Bag with Shoulder Strap, Fits 13-inch MacBook Air M2/A2681 M1/A2337 2022-2018, MacBook Pro M2/A2686 M1/A2338 2022-2016, Surface Laptop 13.5"", Black",DTTO,,$,29.99,,
"ZOEGAA Computer Privacy Screen 35 Inch 21:9 Developed & Produced by ZOEGAA Factory, Removable&Anti Blue Light 35 inch Privacy Screen for Monitor",ZOEGAA,,$,109.99,4.2,336.0
"LOVEVOOK Laptop Backpack for Women, 15.6 Inch Work Laptop Bag Teacher Nurse Backpack, Wide Open Travel Backpack Purse Convertible Business Computer Tote Daypack with USB Port, Black",LOVEVOOK,,$,29.99,5.0,5.0
HotTopStar 300W Laptop Charger Compatible for Lenovo ThinkPad R9000P R9000K Y9000K Y9000X R7000P 9000P 9000K ADL300SDC3A SA10R16956 5A10W86289 20V 15A AC Power Supply Adapter Cord,HotTopStar,"Specifications:Input: 100-240V 50-60Hz AdapterOutput Voltage: 20V AdapterOutput Current: 15AAdapter Power: 300WAdapter Plug Size: 11x5mm Yellow Square TipUS Cord Length: 4Ft Charger Cord Length: 6FtPackage: 1 AC Adapter + 1 Free Power CordCompatible for Lenovo ThinkPad 9000K 9000P Y9000K Y9000X R7000P R9000PCompatible for Lenovo Legion Y540 Y545 Y740 Y730 Y900 Y910 Y920 Y7000 Y900-17ISK Y920-17IKB Y540-15IRH Y545-PG0 Y740-17IRHg 4X20E75111 GX20L29347 Yoga A940 A940-27ICB, Thinkpad P51 P52 P53 P15 P17 P71 P72 P73 P340 T15g Gen 1 2 ADL230NLC3ACompatible Adapter P/N.: ADL300SDC3A SA10R16956 5A10W86289",$,69.99,5.0,1.0
Gecko Stickers 52Pcs Lovely Aesthetic Reptile Animal Decals Waterproof Vinyl Cute Lizard Decors for Laptop Computer Water Bottle Skateboard Car Kids Teens Adult Waterproof Decals Party Supplies,Generic,"Gecko Stickers 52pcsGecko Style PatternsWaterproof VinylStrong Viscos ForceVariety of patterns to meet your needs,can stick on a variety of things, such as books, computers, guitars, etc.Create a diverse and colorful life for yourself.",$,7.99,,
"YSHUNDA School Bag, Book Bags for Kids,Book Bags for Women,Girl's Backpack With Lunch Belt，Backpacks for School,，With USB Charging Port(Black)",YSHUNDA,,$,35.87,,
150W AC Adapter for HP OMEN 15 17 15-ce018dx HP ZBook Studio15 15u G3 G4 G5 G6 15v x360 G5 Mobile Workstation 776620-001 917677-003 19.5V 7.7A HP Victus Pavilion 15 17 Gaming Laptop Charger,Ruilezyo,Compatible with HP OMEN 15 17/Pavilion Gaming 15 17/Zbook 15 G3 G4 G5 G6 laptops :HP ZBookHP ZBook 15 G3/G4/G5/G6 Mobile WorkstationHP ZBook 15v G5/G6 Mobile WorkstationHP ZBook 15U G3/G4 Mobile WorkstationHP ZBook Studio G3/G4/G5/G6 Mobile WorkstationHP ZBook Studio x360 G5 Convertible WorkstationHP EliteBook 1050 G1 Notebook PCHP Pavilion 15-bc251nr 15-bc220nrHP OMEN BY HP LAPTOP 15 1715-ce018dx 15-ce019dx 15-ce051nr 15-ce011dx 15-dc0010nr 15-dc0091cl 15-dc0020nr 15-dc0085nr 15-ax243dx 15-ax001ns 15-ax033dx17-w033dx 17-w053dx 15-ax250wm 17-w253dx 17-w223dx 17-an110nr 15-ce199nr 15-ax043dx 15-ax256nr 15-5010nr 15-5210nr 15-5220nrCompatible with HP Part Number:TPN-DA03 TPN-DA09 TPN-CA11 HSTNN-CA27 917649-850 917677-003 917677-001 737737-001 737757-001 776620-001 75626-003 7645509-002 L32661-001 L15534-001 L48757-001 693709-001 693707-001 ADP-150XB-B A150A05AL PA-1151-08HF W2F74AA W2F74UT#ABA Z5U90AV 3MD65AV Y1F28AV,,,5.0,2.0
65W Surface pro Charger Replacement for Microsoft Surface Pro 9 8 7+ 7 6 5 4 3 X 1706 Laptop Adapter Power,ZHIY,,$,28.89,,
"mCover Case Compatible ONLY for 2023-2024 14.4"" Microsoft Surface Laptop Studio 2 Notebook Computer (NOT Fitting Any Other Microsoft Models) - Black",mCover,"mCover Collection for Mac | PC | Chromebook Laptops   Product Highlights:  + Designed to fit the NEW Late-2023 14.4-inch Microsoft Surface Laptop Studio 2 like a glove to protect all corners against scratches and accidental damages  +  Compatible ONLY with the NEW Late-2023 14.4-inch Microsoft Surface Laptop Studio 2 models with dimensions of 12.72 x 9.06 x 0.86 inch ( 323.28 x 230 x 20.94 mm ). Please note the new Surface Laptop Studio 2 is slightly wider and thicker than the original Surface Laptop Studio released between Sept. 2021 and Sept. 2023.  + All ports(USB / Camera / HDMI, etc) NOT blocked;  This case is NOT compatible with:  — 14.4-inch Microsoft Surface Laptop Studio (Original, released between Sept. 2021 and Sept. 2023) — 11.6-inch Microsoft Surface Laptop SE — 12.4-inch Microsoft Surface Laptop Go — 13.5-inch Microsoft Surface Laptop 1 / 2 / 3 with the Alcantara material or metal keyboard  — All Microsoft Surface Books with 13.5-inch or 15-inch detachable screen  — All Microsoft Surface tablets  — All Microsoft Surface Pro tablet  — any other laptops   For dimensions of your 2023 or later Microsoft Surface Laptop Studio 2 14.4-inch, please go to the manufacture's website at  https://www.microsoft.com/en-us/d/surface-laptop-studio-2/8rqr54krf1dz    iPearl Inc is proud of being an ""A+""-Rating BBB Accredited Business with 160,000+ reviews and 99%+ positive feedbacks.  iPearl offers protective cases for ALL Current MacBook | Chromebook models and selected popular PC laptops, protecting 5,600,000+ Mac | PC | Chromebook laptops and iPads | Kindles | Nooks  around the world.  (Updated on 01/08/2024)",$,24.99,,
"tomtoc 360 Protective Puffy Laptop Sleeve for 14-inch MacBook Pro M3/M2/M1 A2992 A2918 A2779 A2442 2023-2021, Quilted Design Cute Puffer Bag Soft Lightweight Laptop Case for Girls/Women, Snowberg",tomtoc,,$,30.99,4.7,117.0
"50pcs The Devil is A Part Timer Sadao Maou Stickers Funny Cute Anime Stickers for Kids Water Bottle,Waterproof Vinyl Stickers for Bumper Laptops Skateboard Phone Suitcase",SZWMXH,"Welcome to SZWMXH! We Provide High Quality water proof vinyl stickers for all ages!    We provide premium quality high utility stickers for customer of all ages!Stickers can be apply on Suitcases,Laptops and desktops, walls, cars, and almost everything that you can think of   The stickers is 100% new with high-definition printing. One package contains 50 pcs of unique decals. - All the stickers are in unique Personalized Pattern perfect for fans. Enough choices for Stickers fans.  This is a best gift for your friends, DIY decoration lovers. Just get the stickers for laptop, clean the surface, sticker on, then use your imagination create works NOW!",$,5.99,,
330 AC Adapter Charger Fit for Msi Titan GT77 HX Vector GP78 HX Vector GP76 HX Vector GP68 HX Raider GE78 HX Raider GE77 HX CreatorPro X17 Laptop Power Supply Cord,HSXIRQA,,$,119.99,,
"USB Type C Laptop Charger Adapter Replacement for Lenovo Thinkpad X1 Carbon Gen 11 10 9 8 7 6 5, X1 Yoga Gen 8 7 6 5 4 3 2, X1 Tablet Gen 3 2, ThinkPad T14 T14S Yoga L13 L14 E14 X13 Gen 1 2 Power",King EBOYEE,,$,13.98,,
"Cartoon Backpack Unisex Travel Durable Multifunctional Casual Bag School Bag For Boys Girls (Cute-3, One Size)",Generic,Cartoon Backpack Unisex Travel Durable Multifunctional Casual Bag School Bag For Boys Girls,$,32.99,,
"Voova Laptop Sleeve Bag 17-17.3'' Carrying Case, 360 deg. Protective Bag Compatible with Razer Blade Pro 17, Lenovo Asus Acer Dell Hp Notebook with Shoulder Strap for Women Girls Men Boys, Waterproof",Voova,,$,24.99,4.7,4336.0
"HOMIEE 17 Inch Laptop Backpack Slim Durable Business Computer Travel Backpack with USB Charging Port, Lightweight Casual Daypack for Work Office College Men Women, Black",HOMIEE,,$,29.99,4.5,3607.0
50PCS Domesticated Guinea Pig Cartoon Sticker for Kids Teens Adults Waterproof Vinyl Stickers for Laptop Water Bottles Skateboard Guitar Phone Skateboard Scrapbook Snowboard,Vinpartsden,50PCS Domesticated Guinea Pig Cartoon Sticker for Kids Teens Adults Waterproof Vinyl Stickers for Laptop Water Bottles Skateboard Guitar Phone Skateboard Scrapbook SnowboardMaterials: Vinyl PVC.Materials: Vinyl PVC.Sticker Quantity: 50 Pcs.Sticker Quantity: 50 Pcs.Stickers Size: About 1.18-2.36 inch / 3-6cm each.Stickers Size: About 1.18-2.36 inch / 3-6cm each.Package Size: 3.6 x 2.1 x 0.4 inch /9.1 x 5.3 x 1.1 cm.Package Size: 3.6 x 2.1 x 0.4 inch /9.1 x 5.3 x 1.1 cm.Package Weight: 1.06 oz / 30 g.Package Weight: 1.06 oz / 30 g.Features:Clear picture and exquisite printing;Clear picture and exquisite printing;Easy to remove and do not leave a residue;Easy to remove and do not leave a residue;Can easily peel off and stick on other place;Can easily peel off and stick on other place;Sun protection and Waterproof! The color hardly fades out;Sun protection and Waterproof! The color hardly fades out;,$,3.99,,
"MOSISO Compatible with MacBook Pro 14 inch Case 2023 2022 2021 Release M3 A2918 A2992 M2 A2779 M1 A2442 Pro Max Chip with Touch ID, Plastic Prunus Flower Hard Shell Case & Keyboard Cover, Transparent",MOSISO,,$,18.99,,
"60PCS Stickers Vinyl Sticker Pack, Set of 60 Unique Stickers Waterproof,Suitable for Water Bottles, Laptop Decoration. Sticker Gifts for Adults,Boys and Girls. (D1)",Generic,"If you have any questions about our stickers, please contact us! We will try our best to answer your questions as soon as possible and bring you a pleasant shopping experience.",$,6.99,,
"50pcs Potato Stickers Funny Meme Potato Stickers for Kids Journals,Cute Aesthteic Cartoon Vinyl Stickers Waterproof Decals for Teens Laptops Water Bottle Phone Computer Skateboard Luggage",RENTF,"Welcome to RENTF! We Provide High Quality water proof vinyl stickers for all ages!   There are 50 different Cartoon stickers in each pack, Size: ranging from 2-5cm. No repetition. you can see the pattern of each sticker in the product description picture: most of them are bear stickers, there are also flowers, girls, and other stickers. The shape is very simple and cute.",$,5.99,5.0,2.0
"i-Tensodo 2 Pack 15.6"" Tempered Glass Screen Protector For Samsung Galaxy Book 3/2(NP750XFG NP750TDA),Galaxy Book 3/2 360(NP750QFG NP950QED),Galaxy Book 2 Pro(NP950XED NP950XEE), 9H, Bubble Free",i-Tensodo,"2 Pack 15.6"" Tempered Glass Screen Protector For Samsung Galaxy Book 3/2(NP750XFG NP750TDA),Galaxy Book 3/2 360(NP750QFG NP950QED),Galaxy Book 2 Pro(NP950XED NP950XEE), 9H, Bubble Free",$,20.99,,
"lychee Rolling Backpack-Adult Business Laptop Backpack with Wheels-18 inch Invisible Shoulder Strap Waterproof Backpack with Roller-Trolley Suitcase Travel Bag,Grey",lychee,,$,79.99,,
"OTAITEK 11 in 1 Docking Station, USB C HUB 4K@60Hz Video Outputs Dual Monitor,(3 USB 3.1 10 Gb/s, 2 HDMI, 2 DP, 100W PD, Gigabit Ethernet & Audio) for Windows and M1 Macs",OTAITEK,,$,40.49,,
"MUBUY-GOL 2 PACK Screen Protector For Lenovo Chromebook Duet 5 Laptop 13.3"" Tempered Glass Film Compatible Lenovo Duet Chromebook Duet 5 13 inch Tablet Laptop Screen Filter 9H Hardness HD Bubble Free",MUBUY-GOL,,$,11.99,,
"Tnglov Laptop Stand Portable, Zinc Alloy Laptop Mini Stand, Laptop Riser Invisible, Ergonomic Laptop Stand Cooling Suitable for 12-20 Inches Laptop",Tnglov,"Product Highlights HIGHT QUALITY LAPTOP COOLING STAND Adopts zinc alloy material which is exquisite and durable, ideal companion to your laptop. NON-SLIP The silicone pads provide a solid, non-slip grip for your laptop/keyboard especially when typing and also protect your tabletop from potential scratches. PHYSICAL HEAT DISSIPATION SIMPLE EFFICIENT This small laptop stand is aluminum alloy material acts as thermal pads to helps the cooling your laptop. The forward-tilt angle and open design offers great ventilation and airflow to prevent your notebook from overheating. REDUCE NECK AND WRIST STRAIN Ergonomic design effectively elevates your laptop screen, reducing neck and upper back strain. The keyboard is also inclined, creating a comfortable angle for typing. INVISIBLE LAPTOP COOLING PAD Perfect for carry and business travel. Unnoticed when carried and worked on. Functions as a seamless appendage of your computer.",$,12.0,,
"VVILANG Compatible with MacBook Air 13 inch Case 2022-2018 Release A2337 M1 A2179 A1932 Retina Display with Touch ID, Plastic Hard Case+Keyboard Cover+Screen Protector+Webcam Cover, Crystal Clear",VVILANG,,$,9.99,,
"Smatree Hard EVA Protective Sleeve Case Compatible for 18 inch Razer Blade 18 Laptop, Slim and Anti-Shock Case Notebook Bag (M125)",Smatree,,$,54.99,4.7,14.0
"MOSISO Laptop Bag for Women, 15.6 inch Computer Bag Compatible with MacBook 16 inch, HP, Dell, Lenovo, Asus, Razer Notebook, Square Quilted Thicken Messenger Bag with 3 Pockets & Strap & Belt, Pink",MOSISO,Why should take this bag? This MOSISO square quilted thicken laptop shoulder bag with front 3 pockets & shoulder strap & trolley belt offers a simple and yet fashionable way to protect your laptop or notebook computer while you are on the go.,$,35.99,,
"TUMI - Alpha Bravo Navigation Backpack - 15""-16"" Computer Bag for Women & Men - for Business, Personal, or Daily Travel - Dragon Print",TUMI,"Modern and versatile, this backpack is the ultimate everyday bag. It's ideal for commutes to work and for travels that take you further abroad. Zipper expansion allows for extra room when needed, and a multitude of organizational pockets for everything from your laptop to your phone ensures you can easily pack it all in and carry it in comfort. The addition of interior and exterior daisy chains makes it compatible with TUMI+ accessories to further enhance its functionality. Sold separately. Alpha Bravo brings you rugged yet refined pieces that will take you from the office to the outdoors and beyond.",$,575.0,4.4,31.0
ANCBD L17M3PG2 L17M3PG1 Laptop Battery for Lenovo Legion Y530-15ICH Y540-15IRH-PG0 Y540-17IRH Y545-PG0 Y740-15IRH Y740-15ICHG Legion Y7000 2019 1050 PG0 Y7000P-1060 L17L3PG1 L17C3PG1 L17C3PG2,ANCBD,"Specification: Voltage: 15.52V Capacity: 57Wh/4955mAh Battery Type: Lithium Ion Color: black Battery Condition: Brand New Replace part number: L17C3PG2 L17M3PG2 L17C3PG1 L17M3PG1 L17L3PG1 L17M3PG3 5B10Q82428 5B10Q88561 5B10Q80766 5B10Q93417 5B10W67238 Compatible Models (use""Ctrl+F to find your model quickly""): Fit for Lenovo Legion Y530-15ICH-1060 Series Fit for Lenovo Legion Y540-15IRH Series Fit for Lenovo Legion Y540-17IRH Series Fit for Lenovo Legion Y545 Series Fit for Lenovo Legion Y7000-2019 Series Fit for Lenovo Legion Y7000P-1060 Series",$,43.99,,
